user_id,avg_txn_idr,txn_count,weekend_ratio,night_ratio,above_avg_ratio,spike_ratio,unique_categories,spending_cov,impulse_score,dominant_payment,gender,age,pendapatan_bulan,spending_ratio,segmen,segmen_label,kota,tier_kota,populasi_kota,cat_belanja_online_ratio,cat_elektronik_ratio,cat_fashion_pakaian_ratio,cat_hiburan_ratio,cat_investasi_asuransi_ratio,cat_kecantikan_perawat_ratio,cat_kesehatan_ratio,cat_kesehatan_kecantik_ratio,cat_makanan_minuman_ratio,cat_olahraga_gym_ratio,cat_pendidikan_ratio,cat_properti_renovasi_ratio,cat_pulsa_data_ratio,cat_restoran_kafe_ratio,cat_sembako_kebutuhan__ratio,cat_transportasi_ratio,cat_travel_hotel_ratio,cluster,spending_persona,persona_encoded
BUDU00775,748938.5416666666,96,0.3229166666666667,0.1875,0.34375,0.09375,10,0.8969089231423987,0.2521,Kartu Debit,P,48.0,18838359,0.643,B,Kelas B (Menengah Atas),Jakarta,Metropolitan,10500000,0.08944464457336146,0.11539386993536686,0.09442808641674814,0.12658470807990754,0.0,0.07117712429118433,0.0,0.0,0.16950517468472742,0.06514080344265008,0.0,0.0,0.0,0.16436595681944308,0.0,0.022504071734858085,0.08145556002175301,1,Emotional Spender,0
BUDU00776,14400.0,11,0.18181818181818182,0.18181818181818182,0.0,0.0,3,0.7183053509201319,0.1182,Tunai,P,35.0,1031711,0.919,E,Kelas E (Miskin),Jombang,Kota Kecil,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3630050505050505,0.0,0.0,0.0,0.12310606060606061,0.0,0.5138888888888888,0.0,0.0,0,Rational Spender,2
BUDU00777,3115479.3103448274,87,0.28735632183908044,0.1724137931034483,0.896551724137931,0.12643678160919541,10,1.2094085327780033,0.3506,Kartu Kredit,P,26.0,63958198,0.32,A,Kelas A (Kaya),Depok,Metropolitan,2200000,0.06615907885984224,0.15311863232424522,0.05887620103841884,0.037955083017059424,0.15490319564857274,0.06688994922277232,0.0,0.0,0.0,0.02795533020693482,0.0,0.03848598783899601,0.0,0.266378450650755,0.0,0.0,0.12927809119240338,2,Impulsive Spender,1
BUDU00778,193575.0,60,0.23333333333333334,0.15,0.016666666666666666,0.11666666666666667,7,0.9618661260455895,0.1475,Gopay,P,36.0,3254142,0.793,C,Kelas C (Menengah),Bandung,Kota Besar,2500000,0.3098110120969478,0.0,0.17833742304877523,0.013095699341340566,0.0,0.0,0.0,0.0,0.31087003314821987,0.0,0.0,0.0,0.03373369495027767,0.0,0.09043006586594343,0.06372207154849542,0.0,1,Emotional Spender,0
BUDU00779,167406.66666666666,60,0.3,0.11666666666666667,0.016666666666666666,0.08333333333333333,8,0.7864868360106199,0.1558,Kartu Debit,P,43.0,3088811,0.653,C,Kelas C (Menengah),Yogyakarta,Kota Besar,420000,0.29575683963203375,0.0,0.10648719684600375,0.09206124805861973,0.0,0.0,0.0,0.01722352753773247,0.24119907610210664,0.0,0.0,0.0,0.056290072079964955,0.0,0.12765321970451196,0.06332882003902672,0.0,1,Emotional Spender,0
BUDU00780,641824.4186046511,86,0.3023255813953488,0.19767441860465115,0.29069767441860467,0.11627906976744186,10,0.9192111666517566,0.2407,Kartu Debit,L,41.0,13494133,0.691,B,Kelas B (Menengah Atas),Tangerang Selatan,Metropolitan,1700000,0.15817554971384262,0.14370009909976827,0.08317133752076657,0.027487050903221014,0.0,0.056347367334035066,0.0,0.0,0.23909494917287022,0.06027512414646475,0.0,0.0,0.0,0.13529020651522097,0.0,0.046783424431444516,0.049674891162366,1,Emotional Spender,0
BUDU00781,143447.45762711865,59,0.3220338983050847,0.1694915254237288,0.0,0.0847457627118644,9,0.7406806683289139,0.1763,Gopay,P,20.0,3078010,0.78,C,Kelas C (Menengah),Palembang,Kota Besar,1700000,0.11283881182503486,0.0,0.23294420681995415,0.047664059361485926,0.0,0.0,0.0,0.07515891958314626,0.2786468795046908,0.0,0.0883332939480587,0.0,0.019011272065600115,0.0,0.09400477349528558,0.051397783396743627,0.0,1,Emotional Spender,0
BUDU00782,50054.83870967742,31,0.1935483870967742,0.06451612903225806,0.0,0.06451612903225806,6,1.080642964513936,0.0968,Tunai,L,25.0,2595771,0.75,D,Kelas D (Menengah Bawah),Desa Sukamaju,Desa,5000,0.0,0.0,0.045627376425855515,0.0,0.0,0.0,0.12212412193078559,0.0,0.5318038280595476,0.0,0.0,0.0,0.06296320164980344,0.0,0.15802023587033576,0.0794612360636721,0.0,0,Rational Spender,2
BUDU00783,3166691.111111111,90,0.3,0.2,0.9333333333333333,0.1,10,0.6634262477990721,0.3667,Kartu Kredit,L,33.0,141696324,0.459,A,Kelas A (Kaya),Bekasi,Metropolitan,2700000,0.05941287470763384,0.09672100776765934,0.04296037013047618,0.01962476079132021,0.0631693369384517,0.03662848918359227,0.0,0.0,0.0,0.02486717646390098,0.0,0.02971801621180468,0.0,0.3746314940726773,0.0,0.0,0.25226647373248345,2,Impulsive Spender,1
BUDU00784,41030.769230769234,26,0.23076923076923078,0.07692307692307693,0.0,0.038461538461538464,6,0.8473824421591112,0.1096,Dana,L,39.0,1934374,0.769,D,Kelas D (Menengah Bawah),Pekalongan,Kota Kecil,310000,0.0,0.0,0.046775403074615675,0.0,0.0,0.0,0.07667791526059242,0.0,0.44891263592050995,0.0,0.0,0.0,0.08427071616047994,0.0,0.22956505436820399,0.11379827521559804,0.0,0,Rational Spender,2
BUDU00785,161345.94594594595,37,0.2702702702702703,0.2972972972972973,0.0,0.08108108108108109,8,0.8529368955296719,0.1959,Ovo,L,26.0,3630644,0.761,C,Kelas C (Menengah),Blitar,Kota Kecil,150000,0.22531743106971758,0.0,0.13534791785319442,0.17623705986800228,0.0,0.0,0.0,0.05621628865288619,0.19469663975342558,0.0,0.0,0.0,0.01782304264799491,0.0,0.174628965794499,0.019732654360280075,0.0,1,Emotional Spender,0
BUDU00786,20463.636363636364,22,0.36363636363636365,0.13636363636363635,0.0,0.045454545454545456,6,0.7549404229224334,0.175,Tunai,P,44.0,1450110,0.895,E,Kelas E (Miskin),Cirebon,Kota Kecil,320000,0.0,0.0,0.0,0.0,0.0,0.0,0.024433585073300755,0.0,0.10950688582852065,0.0,0.03065304309195913,0.0,0.23389604620168813,0.0,0.5035539760106619,0.0979564637938694,0.0,0,Rational Spender,2
BUDU00787,208035.1851851852,54,0.2037037037037037,0.18518518518518517,0.018518518518518517,0.07407407407407407,9,0.8443706540615877,0.1417,Kartu Debit,P,29.0,3018017,0.621,C,Kelas C (Menengah),Denpasar,Kota Besar,900000,0.21497431880290904,0.0,0.07912657225006453,0.15935694638549391,0.0,0.0,0.0,0.05309821166291315,0.25979401632558596,0.0,0.06675330918024906,0.0,0.01950346718414798,0.0,0.11223172718290175,0.03516143102573461,0.0,1,Emotional Spender,0
BUDU00788,164389.36170212767,47,0.425531914893617,0.14893617021276595,0.0425531914893617,0.10638297872340426,9,0.9744151927514796,0.2181,Gopay,P,22.0,5840693,0.751,C,Kelas C (Menengah),Yogyakarta,Kota Besar,420000,0.12197300130722338,0.0,0.11566985491114763,0.2244800227793381,0.0,0.0,0.0,0.02289582335658724,0.21419049221490236,0.0,0.09512962219950041,0.0,0.011415554663940048,0.0,0.12203771533593052,0.0722079132314303,0.0,1,Emotional Spender,0
BUDU00789,45127.58620689655,29,0.27586206896551724,0.2413793103448276,0.0,0.06896551724137931,8,0.8938799814223504,0.1793,Gopay,P,43.0,2704509,0.896,D,Kelas D (Menengah Bawah),Surabaya,Kota Besar,3100000,0.0,0.0,0.02957133032780622,0.06785359517078017,0.0,0.0,0.06693665469549935,0.0,0.26308550469931996,0.0,0.01818598609306946,0.0,0.17207916252769925,0.0,0.22121188966149613,0.1610758768243295,0.0,0,Rational Spender,2
BUDU00790,2980916.091954023,174,0.3275862068965517,0.20689655172413793,0.8735632183908046,0.11494252873563218,10,1.0072585653023667,0.3687,Kartu Kredit,P,51.0,22858247,0.394,A,Kelas A (Kaya),Denpasar,Kota Besar,900000,0.037123895801529805,0.16299413471982885,0.04623588289799055,0.03913882062792546,0.11425709214593832,0.030175480267772347,0.0,0.0,0.0,0.03719079647273441,0.0,0.10496908109325337,0.0,0.2834001118995665,0.0,0.0,0.1445147040734604,2,Impulsive Spender,1
BUDU00791,155144.44444444444,36,0.25,0.16666666666666666,0.0,0.05555555555555555,9,0.747265038659646,0.1458,Kartu Debit,L,19.0,5355744,0.631,C,Kelas C (Menengah),Yogyakarta,Kota Besar,420000,0.2648965122108429,0.0,0.19816658311251165,0.04954164577812791,0.0,0.0,0.0,0.13634247654515505,0.06399054644417389,0.0,0.062432858268280454,0.0,0.042469383370335886,0.0,0.015200888061304877,0.16695910620926735,0.0,1,Emotional Spender,0
BUDU00792,14205.555555555555,18,0.2777777777777778,0.16666666666666666,0.0,0.05555555555555555,6,0.6973828117784522,0.1556,Tunai,L,50.0,1030564,0.859,E,Kelas E (Miskin),Tegal,Kota Kecil,285000,0.0,0.0,0.0,0.0,0.0,0.0,0.10911224090731325,0.0,0.12905748924520924,0.0,0.1435275713727024,0.0,0.11419632381697302,0.0,0.43332029722330856,0.07078607743449354,0.0,0,Rational Spender,2
BUDU00793,160966.66666666666,51,0.3333333333333333,0.17647058823529413,0.0196078431372549,0.058823529411764705,9,0.8729220244359396,0.1824,Gopay,P,35.0,3113349,0.653,C,Kelas C (Menengah),Denpasar,Kota Besar,900000,0.11774450927606495,0.0,0.06234392700961105,0.12506547452279732,0.0,0.0,0.0,0.0992167419877456,0.3834675307273458,0.0,0.04840851229702898,0.0,0.02492295323596409,0.0,0.06089435152814491,0.07793599941529729,0.0,1,Emotional Spender,0
BUDU00794,16350.0,18,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,5,0.6454138061260515,0.1667,Tunai,L,30.0,1092914,0.973,E,Kelas E (Miskin),Cirebon,Kota Kecil,320000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672103295956507,0.0,0.0672782874617737,0.0,0.0163098878695209,0.0,0.3397893306150187,0.10941216445803602,0.0,0,Rational Spender,2
BUDU00795,43033.333333333336,18,0.2777777777777778,0.2777777777777778,0.0,0.2222222222222222,5,0.8144263454568789,0.2139,Gopay,P,45.0,2242474,0.871,D,Kelas D (Menengah Bawah),Desa Panyingkiran,Desa,3700,0.0,0.0,0.2393493415956623,0.0,0.0,0.0,0.0,0.0,0.2837593596695068,0.0,0.0,0.0,0.13168086754453912,0.0,0.11786728634133746,0.2273431448489543,0.0,0,Rational Spender,2
BUDU00796,612967.0,100,0.31,0.15,0.3,0.1,10,0.8149752335321814,0.2285,Kartu Kredit,L,46.0,13039575,0.592,B,Kelas B (Menengah Atas),Tangerang Selatan,Metropolitan,1700000,0.16656851021343727,0.12583059120637816,0.08617919072315475,0.05714500128065622,0.0,0.0844417399305346,0.0,0.0,0.2733948157078603,0.0732045933957293,0.0,0.0,0.0,0.06705254932157849,0.0,0.03159550187856769,0.034587506342103246,1,Emotional Spender,0
BUDU00797,182389.85507246378,69,0.30434782608695654,0.13043478260869565,0.0,0.057971014492753624,9,0.638691398907786,0.1543,Kartu Debit,P,30.0,6140287,0.603,C,Kelas C (Menengah),Semarang,Kota Besar,1800000,0.19869049416364054,0.0,0.1406765250419153,0.07329418588943894,0.0,0.0,0.0,0.07176854802183569,0.3026404659552321,0.0,0.04308337769867063,0.0,0.010186811178475792,0.0,0.08441068264348545,0.07524890940730558,0.0,1,Emotional Spender,0
BUDU00798,684051.2195121951,82,0.2682926829268293,0.18292682926829268,0.34146341463414637,0.12195121951219512,10,0.9980013199781587,0.2354,Kartu Kredit,P,35.0,15406074,0.641,B,Kelas B (Menengah Atas),Depok,Metropolitan,2200000,0.13810119767097742,0.2119100338371467,0.10873882643219557,0.06733734815179294,0.0,0.10071810340831702,0.0,0.0,0.15594146779766171,0.013766619957855103,0.0,0.0,0.0,0.08559835413836504,0.0,0.021826564121214715,0.09606148448447378,1,Emotional Spender,0
BUDU00799,47573.529411764706,34,0.23529411764705882,0.2647058823529412,0.0,0.08823529411764706,7,0.7669399389935473,0.175,Ovo,L,34.0,2999561,0.838,D,Kelas D (Menengah Bawah),Yogyakarta,Kota Besar,420000,0.0,0.0,0.1910355486862442,0.011004636785162288,0.0,0.0,0.0975579598145286,0.0,0.05292117465224111,0.0,0.0,0.0,0.15227202472952087,0.0,0.33013910355486864,0.16506955177743432,0.0,0,Rational Spender,2
BUDU00800,193213.04347826086,69,0.3188405797101449,0.17391304347826086,0.014492753623188406,0.11594202898550725,9,0.8559571270476511,0.1841,Gopay,P,30.0,3251429,0.728,C,Kelas C (Menengah),Denpasar,Kota Besar,900000,0.17513895452192893,0.0,0.23783913529407352,0.07704943855622313,0.0,0.0,0.0,0.1251678330595498,0.2480628877037437,0.0,0.026005685696497822,0.0,0.009428655010238754,0.0,0.07170128340721739,0.02960612675052694,0.0,1,Emotional Spender,0
BUDU00801,44065.71428571428,35,0.2857142857142857,0.2571428571428571,0.0,0.02857142857142857,7,0.5861733166939392,0.1814,Tunai,L,23.0,2011028,0.794,D,Kelas D (Menengah Bawah),Blitar,Kota Kecil,150000,0.0,0.0,0.04357128963236724,0.0,0.0,0.0,0.06924722816572651,0.0,0.18751215716786618,0.0,0.04156130454515983,0.0,0.07411009531219608,0.0,0.31880957012254424,0.2651883550541399,0.0,0,Rational Spender,2
BUDU00802,169991.66666666666,36,0.2777777777777778,0.19444444444444445,0.027777777777777776,0.1111111111111111,8,0.7848779093906156,0.1778,Gopay,P,30.0,6824983,0.773,C,Kelas C (Menengah),Yogyakarta,Kota Besar,420000,0.06800986976485776,0.0,0.22751115250747586,0.1400558850924065,0.0,0.0,0.0,0.07720966714054611,0.18013954932431328,0.0,0.062192591140088564,0.0,0.0,0.0,0.11021782113502296,0.134663463895289,0.0,1,Emotional Spender,0
BUDU00803,181781.4814814815,54,0.14814814814814814,0.18518518518518517,0.0,0.1111111111111111,8,0.789145477609291,0.1241,Ovo,L,39.0,4467973,0.7,C,Kelas C (Menengah),Denpasar,Kota Besar,900000,0.2666306717467044,0.0,0.19635907988834783,0.09848006356838696,0.0,0.0,0.0,0.03976080356960942,0.23909455797559137,0.0,0.0,0.0,0.06189767934638658,0.0,0.06023715898209083,0.03753998492288258,0.0,1,Emotional Spender,0
BUDU00804,656629.7619047619,84,0.34523809523809523,0.17857142857142858,0.25,0.11904761904761904,10,0.8667475511920131,0.2423,Kartu Kredit,L,22.0,13802802,0.483,B,Kelas B (Menengah Atas),Semarang,Kota Besar,1800000,0.1347773352019421,0.11670887957807637,0.057932915011539805,0.1340358141955041,0.0,0.08177580683468433,0.0,0.0,0.2624603630733417,0.03957256481056767,0.0,0.0,0.0,0.022370727869042678,0.0,0.10542108059009843,0.04494451283520285,1,Emotional Spender,0
BUDU00805,608701.3698630137,73,0.3424657534246575,0.1232876712328767,0.2602739726027397,0.136986301369863,10,1.011805324203272,0.2295,Kartu Kredit,L,42.0,11917560,0.483,B,Kelas B (Menengah Atas),Tangerang,Metropolitan,2100000,0.10335949877574535,0.2577371093187383,0.027183404148062796,0.06759055883623794,0.0,0.14511468385424167,0.0,0.0,0.11766347400259254,0.0358522072591099,0.0,0.0,0.0,0.10690623649719141,0.0,0.07001206250900187,0.06858076479907821,1,Emotional Spender,0
BUDU00806,49125.71428571428,35,0.34285714285714286,0.17142857142857143,0.0,0.05714285714285714,8,0.7091965574783122,0.18,Gopay,P,22.0,1798623,0.821,D,Kelas D (Menengah Bawah),Blitar,Kota Kecil,150000,0.0,0.0,0.10160521112015819,0.05176224264278237,0.0,0.0,0.2100151215540305,0.0,0.09288123764103758,0.0,0.0918343608235431,0.0,0.0764801675002908,0.0,0.20094218913574502,0.17447946958241248,0.0,0,Rational Spender,2
BUDU00807,168791.30434782608,69,0.2608695652173913,0.2608695652173913,0.028985507246376812,0.11594202898550725,8,0.8281633696547537,0.1928,Transfer Bank,L,29.0,4080233,0.729,C,Kelas C (Menengah),Jombang,Kota Kecil,190000,0.20201603901567838,0.0,0.15608847217213606,0.1316950869781739,0.0,0.0,0.0,0.035984750914429965,0.3063297443030584,0.0,0.015893050332285816,0.0,0.0,0.0,0.05336321329830165,0.09862964298593581,0.0,1,Emotional Spender,0
BUDU00808,227511.59420289856,69,0.2753623188405797,0.2028985507246377,0.0,0.13043478260869565,9,0.754703608873137,0.1768,Ovo,P,39.0,5694067,0.631,C,Kelas C (Menengah),Purwokerto,Kota Kecil,290000,0.24497557060318634,0.0,0.17092296618105146,0.08705401221788346,0.0,0.0,0.0,0.0030895065070740144,0.2713223724861928,0.0,0.06684800264996847,0.0,0.02647420421319506,0.0,0.05715905543912398,0.07215430970232446,0.0,1,Emotional Spender,0
BUDU00809,59046.42857142857,28,0.14285714285714285,0.14285714285714285,0.0,0.10714285714285714,8,0.8845851852937,0.1089,Ovo,P,41.0,2528404,0.793,D,Kelas D (Menengah Bawah),Palembang,Kota Besar,1700000,0.0,0.0,0.06042460533478498,0.15459989112683722,0.0,0.0,0.050928446138026974,0.0,0.25077118490292144,0.0,0.011250226819089094,0.0,0.08262263352083711,0.0,0.28887679187080384,0.10052622028669933,0.0,1,Emotional Spender,0
BUDU00810,48315.0,20,0.15,0.25,0.0,0.15,8,0.838493122807544,0.15,Gopay,P,25.0,1922905,0.839,D,Kelas D (Menengah Bawah),Blitar,Kota Kecil,150000,0.0,0.0,0.02193935630756494,0.06550760633343682,0.0,0.0,0.1360861016247542,0.0,0.28417675670081755,0.0,0.022560281486080927,0.0,0.06250646797060955,0.0,0.3483390251474697,0.05888440442926628,0.0,0,Rational Spender,2
BUDU00811,173325.35211267605,71,0.23943661971830985,0.2535211267605634,0.04225352112676056,0.11267605633802817,9,1.0097709607207934,0.1852,Gopay,P,24.0,6711165,0.768,C,Kelas C (Menengah),Bogor,Metropolitan,1100000,0.2622520538594681,0.0,0.18568839843654772,0.06222930091580598,0.0,0.0,0.0,0.04030521448712427,0.2734335004591219,0.0,0.03980139930603522,0.0,0.007882269768651319,0.0,0.06287938502043702,0.06552847774680849,0.0,1,Emotional Spender,0
BUDU00812,61273.68421052631,38,0.15789473684210525,0.21052631578947367,0.0,0.10526315789473684,8,0.7882596971478982,0.1342,Gopay,L,32.0,2907867,0.774,D,Kelas D (Menengah Bawah),Desa Cikaret,Desa,2800,0.0,0.0,0.10891599381549562,0.05978354234667583,0.0,0.0,0.06304758632537365,0.0,0.20808280364198592,0.0,0.16294451125236215,0.0,0.05016320219893489,0.0,0.24463150661398386,0.10243085380518811,0.0,0,Rational Spender,2
BUDU00813,53423.80952380953,21,0.2857142857142857,0.14285714285714285,0.0,0.09523809523809523,6,0.8746856032681384,0.1571,Ovo,L,47.0,2497680,0.906,D,Kelas D (Menengah Bawah),Palembang,Kota Besar,1700000,0.0,0.0,0.0,0.04688474908637134,0.0,0.0,0.1724752651751493,0.0,0.4544968357251092,0.0,0.0,0.0,0.050360994741064265,0.0,0.05713521704251716,0.21864693822978876,0.0,0,Rational Spender,2
BUDU00814,670795.1456310679,103,0.23300970873786409,0.14563106796116504,0.32038834951456313,0.08737864077669903,10,0.9348512502500966,0.2024,Kartu Kredit,P,46.0,7629146,0.564,B,Kelas B (Menengah Atas),Makassar,Kota Besar,1500000,0.20024778591991246,0.07252514404727617,0.10378495887361615,0.07124568871314872,0.0,0.06843493955152485,0.0,0.0,0.1988742529876874,0.030106278738897034,0.0,0.0,0.0,0.19168961918835636,0.0,0.016053980278440745,0.047037351701140075,1,Emotional Spender,0
BUDU00815,47771.794871794875,39,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693,7,0.6607632311839239,0.1692,Gopay,L,31.0,2306125,0.856,D,Kelas D (Menengah Bawah),Desa Sukamaju,Desa,5000,0.0,0.0,0.16037786484890773,0.0,0.0,0.0,0.04089957597552466,0.0,0.29134238634533843,0.0,0.04175835972304224,0.0,0.19515860662336965,0.0,0.2212441629542161,0.0492190435296012,0.0,0,Rational Spender,2
BUDU00816,589786.0759493671,79,0.27848101265822783,0.21518987341772153,0.26582278481012656,0.0759493670886076,9,0.8302818498992593,0.2266,Kartu Kredit,L,38.0,8978269,0.67,B,Kelas B (Menengah Atas),Palembang,Kota Besar,1700000,0.18143244385971313,0.09264891153411127,0.17261568773058672,0.03199186145588081,0.0,0.05015549512696086,0.0,0.0,0.2349575366309604,0.06936434793993101,0.0,0.0,0.0,0.14041993342361853,0.0,0.026413782298237293,0.0,1,Emotional Spender,0
BUDU00817,529753.0120481928,83,0.27710843373493976,0.1566265060240964,0.26506024096385544,0.08433734939759036,9,0.7193377021842711,0.2096,Kartu Debit,L,38.0,11359277,0.692,B,Kelas B (Menengah Atas),Tangerang Selatan,Metropolitan,1700000,0.16959483278181467,0.09181364354836875,0.11660128043302743,0.09297808708309169,0.0,0.07326214762505828,0.0,0.0,0.20964532232570304,0.03069400379808731,0.0,0.0,0.0,0.1528150195021549,0.0,0.06259566290269392,0.0,1,Emotional Spender,0
BUDU00818,14200.0,15,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,5,0.8412051104918745,0.1067,Gopay,P,33.0,1275686,0.872,E,Kelas E (Miskin),Desa Cikaret,Desa,2800,0.0,0.0,0.0,0.0,0.0,0.0,0.09248826291079812,0.0,0.05352112676056338,0.0,0.0,0.0,0.054929577464788736,0.0,0.34413145539906104,0.45492957746478874,0.0,0,Rational Spender,2
BUDU00819,167450.0,32,0.40625,0.15625,0.0,0.09375,9,0.8005281201075996,0.2031,Gopay,P,32.0,6676153,0.698,C,Kelas C (Menengah),Depok,Metropolitan,2200000,0.09907808300985368,0.0,0.2883510002985966,0.056658704090773365,0.0,0.0,0.0,0.0054307255897282775,0.21295535980889818,0.0,0.07388399522245447,0.0,0.06989026575097045,0.0,0.09069871603463721,0.10305315019408778,0.0,1,Emotional Spender,0
BUDU00820,78273.07692307692,26,0.3076923076923077,0.2692307692307692,0.0,0.19230769230769232,8,0.9323579549134149,0.2173,Ovo,L,20.0,2516416,0.777,D,Kelas D (Menengah Bawah),Desa Rawa Indah,Desa,6500,0.0,0.0,0.12559579381848557,0.008451673136455212,0.0,0.0,0.3203773770330696,0.0,0.22421502628863446,0.0,0.030514471033364455,0.0,0.1041717851702619,0.0,0.1513439143039654,0.03532995921576335,0.0,0,Rational Spender,2
BUDU00821,563878.125,96,0.3541666666666667,0.15625,0.25,0.09375,10,0.8918459983855899,0.2349,Kartu Kredit,L,46.0,16916387,0.551,B,Kelas B (Menengah Atas),Depok,Metropolitan,2200000,0.12594513811532115,0.17788455321499363,0.10705807807907664,0.07099273446722197,0.0,0.08953803921133963,0.0,0.0,0.19931168636839744,0.05304596331580221,0.0,0.0,0.0,0.08743947698509023,0.0,0.025483860837245045,0.06330046940551205,1,Emotional Spender,0
BUDU00822,180220.0,30,0.26666666666666666,0.16666666666666666,0.0,0.16666666666666666,6,0.8330393473421,0.1683,Ovo,L,19.0,4467223,0.789,C,Kelas C (Menengah),Denpasar,Kota Besar,900000,0.3589871638367921,0.0,0.0,0.0,0.0,0.0,0.0,0.15133355528428216,0.22921984241482632,0.0,0.0,0.0,0.010154255909444012,0.0,0.1343358117855954,0.11596937076906004,0.0,1,Emotional Spender,0
BUDU00823,566885.2941176471,68,0.2647058823529412,0.23529411764705882,0.23529411764705882,0.10294117647058823,10,0.8501752068059176,0.2257,Kartu Kredit,L,24.0,13344496,0.698,B,Kelas B (Menengah Atas),Bandung,Kota Besar,2500000,0.17074727224617492,0.09931203013370274,0.050998490201877134,0.07196185554708132,0.0,0.04997379903601206,0.0,0.0,0.22790428606264365,0.025505730488064295,0.0,0.0,0.0,0.12243373231434931,0.0,0.030961238138226946,0.15020156583186764,1,Emotional Spender,0
BUDU00824,514512.5,72,0.2777777777777778,0.09722222222222222,0.2361111111111111,0.1111111111111111,10,0.8748478903233621,0.1903,Gopay,L,43.0,13649253,0.576,B,Kelas B (Menengah Atas),Bogor,Metropolitan,1100000,0.10285086476141116,0.11761672996822775,0.06434623929339801,0.0949307462025812,0.0,0.09683924102912951,0.0,0.0,0.1896482376791407,0.07182635126562631,0.0,0.0,0.0,0.1512542887145059,0.0,0.034088363040526495,0.07659893804545295,1,Emotional Spender,0
BUDU00825,207844.23076923078,52,0.2692307692307692,0.15384615384615385,0.0,0.057692307692307696,9,0.6376531934843929,0.149,Transfer Bank,P,27.0,4038442,0.608,C,Kelas C (Menengah),Palembang,Kota Besar,1700000,0.07905328509701237,0.0,0.12114286771713284,0.08673285282062196,0.0,0.0,0.0,0.12075426308533573,0.35073418517935956,0.0,0.011769168848712515,0.0,0.053414631889636285,0.0,0.12446451206987481,0.051934233292313954,0.0,1,Emotional Spender,0
BUDU00826,62370.0,40,0.275,0.2,0.0,0.075,6,0.6633435102680292,0.1675,Gopay,P,32.0,2409768,0.795,D,Kelas D (Menengah Bawah),Blitar,Kota Kecil,150000,0.0,0.0,0.18073593073593072,0.0,0.0,0.0,0.0,0.0,0.20707070707070707,0.0,0.01615359948693282,0.0,0.2012185345518679,0.0,0.23420715087381755,0.16061407728074395,0.0,0,Rational Spender,2
BUDU00827,164997.72727272726,44,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,9,0.9485572077390724,0.1636,Gopay,L,37.0,3854946,0.625,C,Kelas C (Menengah),Purwokerto,Kota Kecil,290000,0.239218171049188,0.0,0.14464386561798373,0.10622735850356066,0.0,0.0,0.0,0.046584663700601936,0.23089849722447967,0.0,0.02747971735147867,0.0,0.013002933924709706,0.0,0.1282937781512142,0.06365101447678342,0.0,1,Emotional Spender,0
BUDU00828,168463.63636363635,44,0.22727272727272727,0.22727272727272727,0.0,0.022727272727272728,7,0.7760820062819692,0.1511,Gopay,P,43.0,4940527,0.722,C,Kelas C (Menengah),Depok,Metropolitan,2200000,0.21613782310722573,0.0,0.08395391506124872,0.2035373158491177,0.0,0.0,0.0,0.0626382817980681,0.3066213372187146,0.0,0.0,0.0,0.0,0.0,0.10589013005234472,0.02122119691328045,0.0,1,Emotional Spender,0
BUDU00829,17375.0,20,0.3,0.2,0.0,0.1,5,0.7426464922004195,0.18,Tunai,L,18.0,844526,0.872,E,Kelas E (Miskin),Desa Cikaret,Desa,2800,0.0,0.0,0.0,0.0,0.0,0.0,0.09956834532374101,0.0,0.16431654676258992,0.0,0.0,0.0,0.22964028776978418,0.0,0.41611510791366907,0.09035971223021583,0.0,0,Rational Spender,2
BUDU00830,151589.79591836734,49,0.32653061224489793,0.22448979591836735,0.0,0.12244897959183673,9,0.7875242241520887,0.2,Gopay,L,42.0,6995597,0.669,C,Kelas C (Menengah),Jakarta,Metropolitan,10500000,0.17212132635065092,0.0,0.0978742309401042,0.042286514358028514,0.0,0.0,0.0,0.043282758249303305,0.3910257273253544,0.0,0.024300273293932338,0.0,0.015185987964296772,0.0,0.1906595403815345,0.023263641136795056,0.0,1,Emotional Spender,0
BUDU00831,55391.30434782609,23,0.30434782608695654,0.2608695652173913,0.0,0.08695652173913043,6,0.9403924375900018,0.1978,Tunai,P,18.0,2686054,0.914,D,Kelas D (Menengah Bawah),Desa Cikaret,Desa,2800,0.0,0.0,0.07794348508634223,0.0,0.0,0.0,0.0,0.0,0.5113814756671899,0.0,0.054788069073783356,0.0,0.07747252747252747,0.0,0.16718995290423863,0.11122448979591837,0.0,0,Rational Spender,2
BUDU00832,644270.6666666666,75,0.28,0.18666666666666668,0.25333333333333335,0.12,10,1.0696448467894084,0.2227,Kartu Kredit,L,31.0,15157580,0.636,B,Kelas B (Menengah Atas),Jakarta,Metropolitan,10500000,0.16122002553792092,0.16076266082785082,0.06625165820576445,0.10172122275730903,0.0,0.043530358876083135,0.0,0.0,0.1157857049728582,0.008476768563109086,0.0,0.0,0.0,0.24105603648983967,0.0,0.03600557115746384,0.06518999261180083,1,Emotional Spender,0
